"","SubNum","character","response","respCat","corrCat","accuracy","cumAcc","cumAccBlock","cumAccbyChar","RT","trialNum","trialNbychar","listN","NfromChange","befAft","iCP","trialCond","image","recogAcc","confidence","association","RTrecog","corr_ans_assoc"
"148",1,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.708955223880597,0.653846153846154,0.615384615384615,0.901,148,13,5,36,1,"beforeCP",1,"bikewheel.jpg",1,4,"right",0.97,0
"149",1,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.711111111111111,0.666666666666667,0.714285714285714,0.923,149,14,5,37,1,"beforeCP",1,"fuse.jpg",1,1,NA,1.201,NA
"150",1,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.713235294117647,0.678571428571428,0.642857142857143,0.679,150,14,5,38,1,"beforeCP",1,"poolnet.jpg",1,1,NA,3.884,NA
"151",1,"m5",3,"Electronic device & accessory","Electronic device & accessory",1,0.715328467153285,0.689655172413793,0.733333333333333,1.072,151,15,5,39,1,"beforeCP",1,"floppydisk02a.jpg",NA,NA,NA,0.817,NA
"152",1,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.717391304347826,0.7,0.666666666666667,0.957,152,15,5,40,1,"beforeCP",1,"hockeygoaliepad.jpg",1,4,"left",1.107,1
"153",1,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.719424460431655,0.709677419354839,0.6875,1.027,153,16,5,41,1,"beforeCP",1,"skihelmet01.jpg",0,2,NA,0.951,NA
"154",1,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.721428571428571,0.71875,0.705882352941176,0.739,154,17,5,42,1,"beforeCP",1,"anchor.jpg",1,4,"right",1.029,0
"155",1,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.723404255319149,0.727272727272727,0.75,0.91,155,16,5,43,1,"beforeCP",1,"carantenna.jpg",1,4,NA,1.267,NA
"156",1,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.725352112676056,0.735294117647059,0.722222222222222,0.803,156,18,5,44,1,"beforeCP",1,"fishingrod.jpg",1,2,NA,1.157,NA
"157",1,"m5",1,"Electronic device & accessory","Electronic device & accessory",1,0.727272727272727,0.742857142857143,0.764705882352941,0.652,157,17,5,45,1,"beforeCP",1,"lamp04a.jpg",0,1,"right",1.184,1
"158",1,"m5",4,"Electronic device & accessory","Electronic device & accessory",1,0.729166666666667,0.75,0.777777777777778,0.932,158,18,5,46,1,"beforeCP",1,"extensioncord.jpg",1,3,"left",1.583,0
"173",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,1,1,1,1.481,15,1,2,2,0,"beforeCP",1,"volleyball.jpg",1,3,NA,0.6,NA
"174",2,"m5",1,"Kitchen & utensil","Hand labour tool & accessory",0,0.5,0.5,0,1.199,16,1,2,4,0,"afterCP",1,"toyhardhat.jpg",1,4,"left",0.775,0
"175",2,"m2",2,"Electronic device & accessory","Outdoor activity & sport item",0,0.333333333333333,0.333333333333333,0.5,1.161,17,2,2,6,0,"afterCP",1,"patioumbrella.jpg",1,4,"right",0.809,0
"176",2,"m2",4,"Electronic device & accessory","Outdoor activity & sport item",0,0.25,0.25,0.333333333333333,1.98,18,3,2,9,0,"afterCP",1,"podium.jpg",1,4,"left",0.773,1
"177",2,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.4,0.4,0.5,1.096,19,4,2,10,0,"afterCP",1,"bikehelmet.jpg",1,4,"right",0.617,0
"178",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.5,0.5,0.6,1.41,20,5,2,11,0,"afterCP",1,"anchor.jpg",1,4,"left",1.007,1
"179",2,"m5",4,"Kitchen & utensil","Hand labour tool & accessory",0,0.428571428571429,0.428571428571429,0,1.684,21,2,2,12,0,"afterCP",1,"snowshovel.jpg",1,4,"right",0.886,1
"180",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.5,0.5,0.333333333333333,1.811,22,3,2,13,0,"afterCP",1,"level03a.jpg",1,4,"left",2.214,0
"181",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.555555555555556,0.555555555555556,0.666666666666667,1.611,23,6,2,14,0,"beforeCP",1,"hockeygoaliepad.jpg",1,4,"right",0.89,0
"182",2,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.6,0.6,0.5,1.301,24,4,2,17,0,"beforeCP",1,"sewingmachine01a.jpg",1,4,"left",0.769,0
"183",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.636363636363636,0.636363636363636,0.714285714285714,1.566,25,7,2,19,0,"beforeCP",1,"fishingrod.jpg",1,4,"left",3.293,1
"184",2,"m5",3,"Kitchen & utensil","Hand labour tool & accessory",0,0.583333333333333,0.583333333333333,0.4,1.151,26,5,2,20,0,"beforeCP",1,"axe01.jpg",1,4,"right",0.868,1
"185",2,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.615384615384615,0.615384615384615,0.75,1.044,27,8,2,21,0,"beforeCP",1,"treadmill.jpg",1,4,"left",2.374,1
"186",2,"m5",1,"Electronic device & accessory","Hand labour tool & accessory",0,0.571428571428571,0.571428571428571,0.333333333333333,2.163,28,6,2,22,0,"beforeCP",1,"metalbrush.jpg",1,4,NA,1.031,NA
"187",2,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.6,0.6,0.777777777777778,1.725,29,9,2,23,0,"beforeCP",1,"charcoalbarbecue.jpg",1,3,NA,0.934,NA
"188",2,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.625,0.625,0.428571428571429,2.81,30,7,2,24,0,"beforeCP",1,"caulking.jpg",1,4,NA,0.875,NA
"189",2,"m5",3,"Electronic device & accessory","Hand labour tool & accessory",0,0.588235294117647,0.588235294117647,0.375,1.639,31,8,2,26,1,"beforeCP",1,"drill01b.jpg",1,3,NA,3.255,NA
"190",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.611111111111111,0.611111111111111,0.444444444444444,1.067,32,9,2,27,1,"beforeCP",1,"hedgeshears.jpg",1,3,"left",1.052,0
"191",2,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.631578947368421,0.631578947368421,0.8,0.893,33,10,2,28,1,"beforeCP",1,"surfboard.jpg",1,4,"left",0.819,1
"192",2,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.65,0.65,0.818181818181818,1.391,34,11,2,29,1,"beforeCP",1,"catchermask.jpg",1,4,"left",0.918,1
"193",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.666666666666667,0.666666666666667,0.833333333333333,1.156,35,12,2,30,1,"beforeCP",1,"soccerball.jpg",1,4,"left",0.623,1
"194",2,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.681818181818182,0.681818181818182,0.5,1.527,36,10,2,31,1,"beforeCP",1,"setsquare.jpg",1,4,"right",1.13,1
"195",2,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.695652173913043,0.695652173913043,0.545454545454545,1.407,37,11,2,32,1,"beforeCP",1,"boltcutter.jpg",1,4,"left",0.865,0
"196",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.708333333333333,0.708333333333333,0.583333333333333,0.849,38,12,2,34,1,"beforeCP",1,"hammer01.jpg",1,4,NA,0.772,NA
"197",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.72,0.72,0.615384615384615,1.35,39,13,2,35,1,"beforeCP",1,"aircompressor.jpg",1,4,"left",1.008,0
"198",2,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.730769230769231,0.730769230769231,0.846153846153846,1.119,40,13,2,37,1,"beforeCP",1,"canoepaddle02.jpg",1,4,"left",0.688,1
"199",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.740740740740741,0.740740740740741,0.857142857142857,1.584,41,14,2,38,1,"beforeCP",1,"backpack01a.jpg",1,3,"right",0.656,0
"200",2,"m2",1,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.75,0.75,0.866666666666667,1.172,42,15,2,39,1,"beforeCP",1,"hockeypuck.jpg",1,4,"right",1.157,0
"201",2,"m2",2,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.758620689655172,0.758620689655172,0.875,1.208,43,16,2,40,1,"beforeCP",1,"baseballglove.jpg",1,4,"left",1.019,1
"202",2,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.766666666666667,0.766666666666667,0.642857142857143,1.271,44,14,2,41,1,"beforeCP",1,"snowblower.jpg",1,3,"left",1.604,0
"203",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.774193548387097,0.774193548387097,0.666666666666667,1.439,45,15,2,43,1,"beforeCP",1,"rope03.jpg",1,4,"left",0.825,0
"204",2,"m2",3,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.78125,0.78125,0.882352941176471,1.014,46,17,2,44,1,"beforeCP",1,"toyhockeystick01.jpg",1,4,"left",0.623,1
"205",2,"m5",4,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.787878787878788,0.787878787878788,0.6875,2.026,47,16,2,45,1,"beforeCP",1,"saw02b.jpg",1,4,"right",0.806,1
"206",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.794117647058823,0.794117647058823,0.705882352941176,1.212,48,17,2,46,1,"beforeCP",1,"flooringstapler.jpg",1,4,"left",1.126,0
"207",2,"m2",4,"Outdoor activity & sport item","Outdoor activity & sport item",1,0.8,0.8,0.888888888888889,0.944,49,18,2,47,1,"beforeCP",1,"swimgoggles.jpg",1,4,"right",0.802,0
"208",2,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.805555555555555,0.805555555555555,0.722222222222222,1.08,50,18,2,48,1,"beforeCP",1,"wheel01.jpg",1,4,"left",0.67,0
"209",2,"m5",2,"Hand labour tool & accessory","Kitchen & utensil",0,0.783783783783784,0,0,1.572,51,1,3,1,0,"afterCP",1,"corkscrew03a.jpg",1,4,"right",1.134,1
"210",2,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.789473684210526,0.5,0.5,1.412,52,2,3,2,0,"afterCP",1,"towel01.jpg",1,4,"right",0.717,1
"211",2,"m5",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.769230769230769,0.333333333333333,0.333333333333333,1.131,53,3,3,4,0,"afterCP",1,"cork02.jpg",1,4,"right",1.441,1
"212",2,"m2",3,"Outdoor activity & sport item","Electronic device & accessory",0,0.75,0.25,0,0.831,54,1,3,5,0,"afterCP",1,"usbkey.jpg",1,4,"right",1.611,0
"213",2,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.75609756097561,0.4,0.5,1.57,55,4,3,6,0,"afterCP",1,"tupperware03a.jpg",1,4,NA,0.72,NA
"214",2,"m2",4,"Outdoor activity & sport item","Electronic device & accessory",0,0.738095238095238,0.333333333333333,0,2.228,56,2,3,7,0,"afterCP",1,"cellphone.jpg",1,4,"left",0.971,1
"215",2,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.744186046511628,0.428571428571429,0.6,0.848,57,5,3,8,0,"afterCP",1,"butterknife.jpg",1,3,NA,1.209,NA
"216",2,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.75,0.5,0.666666666666667,0.842,58,6,3,10,0,"afterCP",1,"travelmug.jpg",1,4,"left",0.741,0
"217",2,"m2",1,"Outdoor activity & sport item","Electronic device & accessory",0,0.733333333333333,0.444444444444444,0,1.845,59,3,3,12,0,"afterCP",1,"filmnegative.jpg",1,4,NA,0.717,NA
"218",2,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.739130434782609,0.5,0.25,1.987,60,4,3,13,0,"afterCP",1,"securitycamera.jpg",1,4,"right",0.732,0
"219",2,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.74468085106383,0.545454545454545,0.4,0.88,61,5,3,15,0,"afterCP",1,"nintendods.jpg",1,4,"left",0.93,1
"220",2,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.75,0.583333333333333,0.5,0.875,62,6,3,16,0,"beforeCP",1,"dvdplayer.jpg",1,4,"right",1.245,0
"221",2,"m2",3,"Hand labour tool & accessory","Electronic device & accessory",0,0.73469387755102,0.538461538461539,0.428571428571429,2.495,63,7,3,18,0,"afterCP",1,"expansioncard.jpg",1,4,"left",0.823,1
"222",2,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.74,0.571428571428571,0.714285714285714,1.333,64,7,3,19,0,"beforeCP",1,"funnel.jpg",1,4,"right",0.942,1
"223",2,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.745098039215686,0.6,0.5,1.909,65,8,3,20,0,"beforeCP",1,"photocopier.jpg",1,4,"left",0.987,1
"224",2,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.75,0.625,0.555555555555556,1.365,66,9,3,21,0,"beforeCP",1,"electricoutlet.jpg",1,4,"left",0.853,1
"225",2,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.754716981132075,0.647058823529412,0.75,1.079,67,8,3,22,0,"beforeCP",1,"cookiecutter.jpg",1,4,"right",0.828,1
"226",2,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.759259259259259,0.666666666666667,0.777777777777778,1.461,68,9,3,23,0,"beforeCP",1,"saladspinner.jpg",1,2,"right",1.12,1
"227",2,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.763636363636364,0.684210526315789,0.6,1.466,69,10,3,24,0,"beforeCP",1,"extensioncord.jpg",1,4,NA,1.691,NA
"228",2,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.767857142857143,0.7,0.8,1.313,70,10,3,25,1,"beforeCP",1,"bowl02a.jpg",1,4,"left",0.831,0
"229",2,"m2",2,"Electronic device & accessory","Electronic device & accessory",1,0.771929824561403,0.714285714285714,0.636363636363636,0.911,71,11,3,27,1,"beforeCP",1,"fluorescentlightbulb.jpg",1,3,"right",0.926,0
"230",2,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.775862068965517,0.727272727272727,0.666666666666667,1.243,72,12,3,28,1,"beforeCP",1,"gps.jpg",1,4,"right",1.032,0
"231",2,"m5",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.76271186440678,0.695652173913043,0.727272727272727,1.233,73,11,3,31,1,"beforeCP",1,"handmixer01d.jpg",1,1,"left",2.239,0
"232",2,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.766666666666667,0.708333333333333,0.692307692307692,2.88,74,13,3,32,1,"beforeCP",1,"ipod.jpg",1,4,"left",0.869,1
"233",2,"m5",2,"Electronic device & accessory","Kitchen & utensil",0,0.754098360655738,0.68,0.666666666666667,1.239,75,12,3,34,1,"beforeCP",1,"toothpick02.jpg",1,4,"left",0.954,0
"234",2,"m5",4,"Hand labour tool & accessory","Kitchen & utensil",0,0.741935483870968,0.653846153846154,0.615384615384615,0.843,76,13,3,35,1,"beforeCP",1,"gasburner.jpg",1,4,"left",1.045,0
"235",2,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.746031746031746,0.666666666666667,0.714285714285714,1.36,77,14,3,36,1,"beforeCP",1,"desktopcomputer.jpg",1,3,"right",1.657,0
"236",2,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.75,0.678571428571428,0.642857142857143,1.21,78,14,3,37,1,"beforeCP",1,"thermos.jpg",1,3,NA,1.168,NA
"237",2,"m5",3,"Kitchen & utensil","Kitchen & utensil",1,0.753846153846154,0.689655172413793,0.666666666666667,1.172,79,15,3,38,1,"beforeCP",1,"breadknife.jpg",1,4,"right",0.618,1
"238",2,"m5",4,"Kitchen & utensil","Kitchen & utensil",1,0.757575757575758,0.7,0.6875,1.578,80,16,3,39,1,"beforeCP",1,"hourglass.jpg",1,4,"left",1.839,0
"239",2,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.761194029850746,0.709677419354839,0.705882352941176,1.208,81,17,3,40,1,"beforeCP",1,"tray.jpg",1,4,"left",0.692,0
"240",2,"m2",3,"Electronic device & accessory","Electronic device & accessory",1,0.764705882352941,0.71875,0.733333333333333,1.566,82,15,3,42,1,"beforeCP",1,"fanblades.jpg",1,4,"right",1.043,0
"241",2,"m2",4,"Electronic device & accessory","Electronic device & accessory",1,0.768115942028985,0.727272727272727,0.75,1.223,83,16,3,43,1,"beforeCP",1,"djmixer02.jpg",1,4,"right",1.005,0
"242",2,"m2",1,"Electronic device & accessory","Electronic device & accessory",1,0.771428571428571,0.735294117647059,0.764705882352941,1.403,84,17,3,44,1,"beforeCP",1,"satellitedish01.jpg",1,4,"left",0.927,1
"243",2,"m5",2,"Kitchen & utensil","Kitchen & utensil",1,0.774647887323944,0.742857142857143,0.722222222222222,1.212,85,18,3,45,1,"beforeCP",1,"cookingpot.jpg",1,4,"left",1.265,0
"244",2,"m2",3,"Electronic device & accessory","Electronic device & accessory",1,0.777777777777778,0.75,0.777777777777778,1.341,86,18,3,48,1,"beforeCP",1,"lamp04a.jpg",1,4,"left",0.895,1
"245",2,"m2",2,"Electronic device & accessory","Kitchen & utensil",0,0.767123287671233,0,0,1.088,87,1,4,2,0,"afterCP",1,"pitcher02b.jpg",1,2,NA,1.74,NA
"246",2,"m2",2,"Electronic device & accessory","Kitchen & utensil",0,0.756756756756757,0,0,1.043,88,2,4,3,0,"afterCP",1,"oven.jpg",1,4,"left",1.159,1
"247",2,"m2",3,"Electronic device & accessory","Kitchen & utensil",0,0.746666666666667,0,0,1.072,89,3,4,4,0,"afterCP",1,"pot01.jpg",0,3,"left",0.918,1
"248",2,"m2",3,"Electronic device & accessory","Kitchen & utensil",0,0.736842105263158,0,0,1.406,90,4,4,5,0,"afterCP",1,"muffintray01.jpg",1,3,"right",0.942,0
"249",2,"m5",1,"Kitchen & utensil","Hand labour tool & accessory",0,0.727272727272727,0,0,1.315,91,1,4,6,0,"afterCP",1,"wateringcan.jpg",1,3,NA,1.386,NA
"250",2,"m5",4,"Kitchen & utensil","Hand labour tool & accessory",0,0.717948717948718,0,0,1.581,92,2,4,7,0,"afterCP",1,"paintroller01.jpg",1,4,NA,0.771,NA
"251",2,"m2",2,"Electronic device & accessory","Kitchen & utensil",0,0.708860759493671,0,0,3.533,93,5,4,9,0,"afterCP",1,"measuringcup01.jpg",1,3,"right",1.388,0
"252",2,"m2",1,"Electronic device & accessory","Kitchen & utensil",0,0.7,0,0,1.394,94,6,4,11,0,"afterCP",1,"espressomachine.jpg",1,4,"left",0.986,1
"253",2,"m5",3,"Kitchen & utensil","Hand labour tool & accessory",0,0.691358024691358,0,0,0.961,95,3,4,12,0,"afterCP",1,"bungeecord02.jpg",1,4,NA,0.928,NA
"254",2,"m5",3,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.682926829268293,0,0,1.212,96,4,4,13,0,"afterCP",1,"weedwacker.jpg",1,3,"right",1.416,1
"255",2,"m5",2,"Electronic device & accessory","Hand labour tool & accessory",0,0.674698795180723,0,0,1.907,97,5,4,14,0,"afterCP",1,"jigsaw.jpg",1,3,"left",1.746,0
"256",2,"m5",3,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.666666666666667,0,0,1.216,98,6,4,17,0,"afterCP",1,"chainsaw.jpg",1,4,NA,0.874,NA
"257",2,"m2",1,"Electronic device & accessory","Kitchen & utensil",0,0.658823529411765,0,0,1.664,99,7,4,19,0,"afterCP",1,"spicerack.jpg",1,4,"left",1.08,1
"258",2,"m5",2,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.651162790697674,0,0,1.324,100,7,4,20,0,"afterCP",1,"mallet01b.jpg",1,4,NA,1.953,NA
"259",2,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.655172413793103,0.0666666666666667,0.125,1.08,101,8,4,21,0,"afterCP",1,"bucket02.jpg",1,4,NA,1.64,NA
"260",2,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.659090909090909,0.125,0.222222222222222,1.343,102,9,4,22,0,"afterCP",1,"sledgehammer.jpg",1,3,"left",1.118,0
"261",2,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.662921348314607,0.176470588235294,0.3,1.612,103,10,4,23,0,"afterCP",1,"stubbywrench01a.jpg",1,4,NA,0.877,NA
"262",2,"m2",4,"Electronic device & accessory","Kitchen & utensil",0,0.655555555555556,0.166666666666667,0,1.112,104,8,4,24,0,"afterCP",1,"shotglass.jpg",1,4,"left",0.816,1
"263",2,"m5",1,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.659340659340659,0.210526315789474,0.363636363636364,1.232,105,11,4,25,1,"afterCP",1,"pipewrench.jpg",1,4,"right",1.263,1
"264",2,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.66304347826087,0.25,0.111111111111111,1.679,106,9,4,28,1,"afterCP",1,"cleaver01.jpg",1,4,NA,1.063,NA
"265",2,"m5",2,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.666666666666667,0.285714285714286,0.416666666666667,0.945,107,12,4,29,1,"afterCP",1,"pressurewasher.jpg",1,4,"left",1.152,0
"266",2,"m2",2,"Outdoor activity & sport item","Kitchen & utensil",0,0.659574468085106,0.272727272727273,0.1,1.268,108,10,4,31,1,"afterCP",1,"cowbell.jpg",1,4,"right",2.226,0
"267",2,"m2",3,"Outdoor activity & sport item","Kitchen & utensil",0,0.652631578947368,0.260869565217391,0.0909090909090909,1.196,109,11,4,32,1,"afterCP",1,"waterbottle03.jpg",1,4,"right",1.148,0
"268",2,"m5",3,"Hand labour tool & accessory","Hand labour tool & accessory",1,0.65625,0.291666666666667,0.461538461538462,2.054,110,13,4,33,1,"afterCP",1,"jumpercables.jpg",1,4,NA,1.059,NA
"269",2,"m5",3,"Electronic device & accessory","Hand labour tool & accessory",0,0.649484536082474,0.28,0.428571428571429,1.192,111,14,4,34,1,"afterCP",1,"pliers02b.jpg",1,3,NA,0.916,NA
"270",2,"m2",1,"Kitchen & utensil","Kitchen & utensil",1,0.653061224489796,0.307692307692308,0.166666666666667,1.857,112,12,4,35,1,"afterCP",1,"canister.jpg",1,4,"right",0.758,0
"271",2,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.656565656565657,0.333333333333333,0.230769230769231,1.179,113,13,4,36,1,"afterCP",1,"contactlens.jpg",1,3,"left",0.86,1
"272",2,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.66,0.357142857142857,0.285714285714286,0.78,114,14,4,37,1,"afterCP",1,"woodenspoon.jpg",1,4,"right",0.966,0
"273",2,"m2",4,"Kitchen & utensil","Kitchen & utensil",1,0.663366336633663,0.379310344827586,0.333333333333333,1.467,115,15,4,38,1,"afterCP",1,"spoon01.jpg",1,3,"left",1.971,1
"274",2,"m5",3,"Electronic device & accessory","Hand labour tool & accessory",0,0.656862745098039,0.366666666666667,0.4,1.309,116,15,4,39,1,"afterCP",1,"ladder.jpg",1,4,"left",0.903,0
"275",2,"m5",2,"Outdoor activity & sport item","Hand labour tool & accessory",0,0.650485436893204,0.354838709677419,0.375,1.284,117,16,4,40,1,"afterCP",1,"wheelbarrow01.jpg",1,4,"left",0.928,0
"276",2,"m2",1,"Kitchen & utensil","Kitchen & utensil",1,0.653846153846154,0.375,0.375,1.39,118,16,4,41,1,"afterCP",1,"pastaspoon.jpg",1,4,"left",0.632,1
"277",2,"m2",3,"Kitchen & utensil","Kitchen & utensil",1,0.657142857142857,0.393939393939394,0.411764705882353,0.98,119,17,4,43,1,"afterCP",1,"martiniglass01b.jpg",1,4,"left",0.824,1
